project_id,year,recipient_condensed,flow_class,usd_defl_2014,usd_current,recipient_iso3,recipient_region
35691,2012,Namibia,ODA-like,,,NAM,Africa
35692,2010,Namibia,ODA-like,,,NAM,Africa
35693,2008,Namibia,ODA-like,,,NAM,Africa
35694,2010,Niger,ODA-like,,,NER,Africa
35695,2008,Niger,ODA-like,,,NER,Africa
35696,2012,Comoros,ODA-like,,,COM,Africa
35697,2010,Comoros,ODA-like,,,COM,Africa
35698,2010,Liberia,ODA-like,"62,884,904","50,000,000",LBR,Africa
35749,2011,Nigeria,OOF-like,,,NGA,Africa
35750,2011,Nigeria,ODA-like,,,NGA,Africa
35805,2013,Rwanda,ODA-like,,,RWA,Africa
35807,2011,Rwanda,ODA-like,,,RWA,Africa
35809,2009,Rwanda,ODA-like,,,RWA,Africa
35811,2009,Senegal,ODA-like,,,SEN,Africa
35812,2011,Senegal,ODA-like,,,SEN,Africa
35813,2013,Senegal,ODA-like,,,SEN,Africa
35873,2011,Zimbabwe,OOF-like,"11,099,873","10,000,000",ZWE,Africa
35923,2006,Ghana,Vague (Official Finance),"143,474,057","78,000,000",GHA,Africa
35924,2007,Equatorial Guinea,ODA-like,,,GNQ,Africa
35925,2006,Ghana,Vague (Official Finance),"47,824,686","26,000,000",GHA,Africa
36014,2014,Burundi,ODA-like,"100,000","100,000",BDI,Africa
36018,2014,Burundi,ODA-like,,,BDI,Africa
36021,2014,Burundi,ODA-like,"100,000","100,000",BDI,Africa
36022,2014,Burundi,ODA-like,"813,877","813,877",BDI,Africa
36023,2014,Burundi,ODA-like,"14,980,000","14,980,000",BDI,Africa
36043,2014,Kenya,OOF-like,,,KEN,Africa
36044,2014,Kenya,Vague (Official Finance),,,KEN,Africa
36046,2014,Kenya,OOF-like,,,KEN,Africa
36047,2014,Kenya,Vague (Official Finance),,,KEN,Africa
36048,2014,Kenya,Vague (Official Finance),"104,638,007","104,638,007",KEN,Africa
36049,2014,Kenya,Vague (Official Finance),,,KEN,Africa
36051,2014,Kenya,ODA-like,"10,000,000","10,000,000",KEN,Africa
36052,2014,Kenya,ODA-like,"22,747,393","22,747,393",KEN,Africa
36053,2014,Kenya,ODA-like,"22,747,393","22,747,393",KEN,Africa
36055,2014,Kenya,ODA-like,,,KEN,Africa
36065,2014,"Congo, Dem. Rep.",ODA-like,"5,000,000","5,000,000",COD,Africa
36070,2014,Tanzania,ODA-like,"31,438,850","31,438,850",TZA,Africa
36071,2014,Tanzania,ODA-like,"15,719,425","15,719,425",TZA,Africa
36072,2013,Tanzania,ODA-like,"825,883","812,274",TZA,Africa
36073,2014,Tanzania,ODA-like,"241,837","241,837",TZA,Africa
36074,2014,Tanzania,ODA-like,,,TZA,Africa
36075,2014,Tanzania,ODA-like,"18,138","18,138",TZA,Africa
36076,2014,Tanzania,ODA-like,"3,000","3,000",TZA,Africa
36077,2014,Tanzania,ODA-like,,,TZA,Africa
36078,2014,Tanzania,OOF-like,"200,000,000","200,000,000",TZA,Africa
36082,2014,Tanzania,OOF-like,"136,000,000","136,000,000",TZA,Africa
36083,2012,Burundi,ODA-like,,,BDI,Africa
36085,2010,Burundi,ODA-like,,,BDI,Africa
36088,2008,Burundi,ODA-like,,,BDI,Africa
36089,2006,Burundi,ODA-like,,,BDI,Africa
36090,2014,Rwanda,ODA-like,"642,304","642,304",RWA,Africa
36091,2004,Burundi,ODA-like,,,BDI,Africa
36092,2002,Burundi,ODA-like,,,BDI,Africa
36093,2000,Burundi,ODA-like,,,BDI,Africa
36094,2014,Kenya,ODA-like,"20,000","20,000",KEN,Africa
36095,2013,Kenya,ODA-like,,,KEN,Africa
36096,2014,Kenya,ODA-like,,,KEN,Africa
36101,2014,Rwanda,ODA-like,"8,138,770","8,138,770",RWA,Africa
36107,2014,Tanzania,ODA-like,,,TZA,Africa
36108,2014,Angola,ODA-like,"29,299,574","29,299,574",AGO,Africa
36111,2014,Angola,ODA-like,,,AGO,Africa
36114,2004,Cameroon,ODA-like,,,CMR,Africa
36115,2002,Cameroon,ODA-like,,,CMR,Africa
36116,2000,Cameroon,ODA-like,,,CMR,Africa
36117,2014,Cape Verde,ODA-like,,,CPV,Africa
36128,2014,Tunisia,ODA-like,"13,022,033","13,022,033",TUN,Africa
36130,2014,Tunisia,ODA-like,,,TUN,Africa
36133,2014,Sudan,ODA-like,,,SDN,Africa
36138,2014,Benin,ODA-like,"840,000","840,000",BEN,Africa
36142,2014,Sudan,ODA-like,,,SDN,Africa
36144,2014,Sudan,ODA-like,"36,000,000","36,000,000",SDN,Africa
36145,2014,Sudan,ODA-like,"14,000,000","14,000,000",SDN,Africa
36146,2014,Sudan,OOF-like,"76,000,000","76,000,000",SDN,Africa
36147,2014,Angola,ODA-like,"56,971","56,971",AGO,Africa
36148,2014,Angola,OOF-like,"2,000,000,000","2,000,000,000",AGO,Africa
36150,2014,Morocco,OOF-like,"300,000,000","300,000,000",MAR,Africa
36152,2014,Morocco,OOF-like,"100,000,000","100,000,000",MAR,Africa
36154,2014,Botswana,ODA-like,,,BWA,Africa
36155,2014,Botswana,ODA-like,,,BWA,Africa
36156,2014,Botswana,ODA-like,,,BWA,Africa
36157,2014,Botswana,ODA-like,,,BWA,Africa
36160,2014,Botswana,ODA-like,,,BWA,Africa
36161,2014,Botswana,ODA-like,"19,496","19,496",BWA,Africa
36189,2014,Mauritania,ODA-like,,,MRT,Africa
36190,2014,Mauritania,Vague (Official Finance),"3,300,000","3,300,000",MRT,Africa
36191,2014,South Sudan,ODA-like,,,SSD,Africa
36195,2012,Egypt,OOF-like,"211,807,087","200,000,000",EGY,Africa
36196,2014,Egypt,ODA-like,"24,416,311","24,416,311",EGY,Africa
36206,2014,Ghana,ODA-like,"813,877","813,877",GHA,Africa
36216,2014,Uganda,ODA-like,"482,500,000","482,500,000",UGA,Africa
36221,2008,Cape Verde,ODA-like,,,CPV,Africa
36223,2004,Cape Verde,ODA-like,,,CPV,Africa
36224,2002,Cape Verde,ODA-like,,,CPV,Africa
36225,2000,Cape Verde,ODA-like,,,CPV,Africa
36228,2010,Central African Rep.,ODA-like,,,CAF,Africa
36229,2008,Central African Rep.,ODA-like,,,CAF,Africa
36230,2006,Central African Rep.,ODA-like,,,CAF,Africa
36231,2004,Central African Rep.,ODA-like,,,CAF,Africa
36232,2002,Central African Rep.,ODA-like,,,CAF,Africa
36233,2000,Central African Rep.,ODA-like,,,CAF,Africa
36236,2011,Ghana,OOF-like,"1,664,980,989","1,500,000,000",GHA,Africa
36245,2014,Cameroon,ODA-like,,,CMR,Africa
36246,2014,Cameroon,Vague (Official Finance),"81,400,000","81,400,000",CMR,Africa
36248,2014,Djibouti,ODA-like,"16,000,000","16,000,000",DJI,Africa
36251,2014,Ethiopia,ODA-like,"177,000,000","177,000,000",ETH,Africa
36253,2014,Ethiopia,ODA-like,"82,446,953","82,446,953",ETH,Africa
36254,2014,Ethiopia,Vague (Official Finance),"28,561,980","28,561,980",ETH,Africa
36256,2014,Ethiopia,ODA-like,,,ETH,Africa
36259,2014,Ethiopia,ODA-like,"58,891","58,891",ETH,Africa
36274,2014,Cote D'Ivoire,OOF-like,"210,000,000","210,000,000",CIV,Africa
36278,2014,Cote D'Ivoire,Vague (Official Finance),"91,480,000","91,480,000",CIV,Africa
36279,2013,Gabon,ODA-like,"133,360,888","131,163,459",GAB,Africa
36280,2014,Gabon,ODA-like,,,GAB,Africa
36320,2014,"Congo, Dem. Rep.",ODA-like,,,COD,Africa
36321,2012,"Congo, Dem. Rep.",ODA-like,,,COD,Africa
36333,2010,"Congo, Dem. Rep.",ODA-like,,,COD,Africa
36334,2009,"Congo, Rep.",ODA-like,,,COG,Africa
36335,2007,"Congo, Rep.",ODA-like,,,COG,Africa
36336,2005,"Congo, Rep.",ODA-like,,,COG,Africa
36337,2003,"Congo, Rep.",ODA-like,,,COG,Africa
36338,2000,"Congo, Rep.",ODA-like,,,COG,Africa
36343,2014,Guinea,ODA-like,,,GIN,Africa
36345,2014,Guinea,ODA-like,"162,775","162,775",GIN,Africa
36376,2014,Guinea,ODA-like,"5,000,000","5,000,000",GIN,Africa
36391,2014,Malawi,Vague (Official Finance),"8,000,000","8,000,000",MWI,Africa
36392,2014,Malawi,ODA-like,"17,000,000","17,000,000",MWI,Africa
36399,2014,Malawi,ODA-like,,,MWI,Africa
36400,2014,Togo,ODA-like,"820,000","820,000",TGO,Africa
36401,2014,Togo,ODA-like,"849,489","849,489",TGO,Africa
36407,2014,Somalia,ODA-like,"20,000","20,000",SOM,Africa
36408,2014,Somalia,ODA-like,,,SOM,Africa
36409,2014,Somalia,ODA-like,"20,000","20,000",SOM,Africa
36438,2014,Mali,Vague (Official Finance),"80,248,277","80,248,277",MLI,Africa
36440,2014,Mali,ODA-like,,,MLI,Africa
36441,2014,Mali,ODA-like,"36,406,666","36,406,666",MLI,Africa
36442,2014,Mali,ODA-like,"16,180,740","16,180,740",MLI,Africa
36443,2014,Mali,ODA-like,,,MLI,Africa
36444,2014,Mali,Vague (Official Finance),"8,000,000,000","8,000,000,000",MLI,Africa
36445,2014,Mali,ODA-like,"1,516,944,412","1,516,944,412",MLI,Africa
36447,2014,Mali,ODA-like,"161,807","161,807",MLI,Africa
36468,2014,Mali,ODA-like,"849,489","849,489",MLI,Africa
37103,2014,Kenya,OOF-like,"1,633,000,000","1,633,000,000",KEN,Africa
37106,2014,Burundi,ODA-like,,,BDI,Africa
37133,2014,Burundi,ODA-like,,,BDI,Africa
37209,2014,Burundi,Vague (Official Finance),"31,600,000","31,600,000",BDI,Africa
37214,2014,Burundi,ODA-like,,,BDI,Africa
37303,2014,"Congo, Dem. Rep.",ODA-like,,,COD,Africa
37306,2014,"Congo, Dem. Rep.",ODA-like,,,COD,Africa
37435,2014,Kenya,ODA-like,,,KEN,Africa
37448,2014,Kenya,ODA-like,"22,747","22,747",KEN,Africa
37452,2014,Sierra Leone,ODA-like,,,SLE,Africa
37454,2014,Sierra Leone,ODA-like,,,SLE,Africa
37457,2014,Kenya,ODA-like,,,KEN,Africa
37463,2014,Rwanda,ODA-like,,,RWA,Africa
37470,2013,Rwanda,ODA-like,"13,128,380","12,912,059",RWA,Africa
37473,2014,Rwanda,ODA-like,"26,508,751","26,508,751",RWA,Africa
37521,2010,Rwanda,ODA-like,"1,294,081","1,028,928",RWA,Africa
37524,2014,Rwanda,ODA-like,,,RWA,Africa
37835,2014,Tanzania,ODA-like,,,TZA,Africa
37911,2014,Uganda,ODA-like,,,UGA,Africa
37912,2014,Uganda,ODA-like,,,UGA,Africa
37922,2014,Uganda,ODA-like,,,UGA,Africa
37927,2014,Uganda,ODA-like,,,UGA,Africa
37929,2014,Uganda,ODA-like,"800,000","800,000",UGA,Africa
37936,2014,Uganda,ODA-like,,,UGA,Africa
37938,2010,Uganda,ODA-like,,,UGA,Africa
37942,2014,Uganda,ODA-like,"763,000","763,000",UGA,Africa
37943,2014,Uganda,ODA-like,,,UGA,Africa
37947,2014,Uganda,ODA-like,,,UGA,Africa
37951,2014,Uganda,ODA-like,,,UGA,Africa
38312,2013,Rwanda,ODA-like,"32,943","32,400",RWA,Africa
38378,2014,Tanzania,ODA-like,,,TZA,Africa
39153,2006,Angola,Vague (Official Finance),"919,705,497","500,000,000",AGO,Africa
39892,2012,Liberia,ODA-like,,,LBR,Africa
39939,2005,Liberia,ODA-like,,,LBR,Africa
39975,2008,Liberia,ODA-like,,,LBR,Africa
39976,2009,Liberia,ODA-like,"13,571","10,000",LBR,Africa
39978,2013,Liberia,ODA-like,"508,377","500,000",LBR,Africa
40019,2007,Liberia,ODA-like,,,LBR,Africa
40727,2014,Zambia,ODA-like,"90,000,000","90,000,000",ZMB,Africa
40730,2014,Mozambique,ODA-like,"133,000,000","133,000,000",MOZ,Africa
40732,2007,Mozambique,Vague (Official Finance),,,MOZ,Africa
40734,2014,Mozambique,ODA-like,,,MOZ,Africa
40801,2014,Zambia,ODA-like,"41,000,000","41,000,000",ZMB,Africa
40889,2014,Zambia,ODA-like,"32,000,000","32,000,000",ZMB,Africa
40890,2014,Zambia,ODA-like,"32,000,000","32,000,000",ZMB,Africa
40893,2014,Zambia,ODA-like,"360,000,000","360,000,000",ZMB,Africa
40912,2014,Zambia,ODA-like,,,ZMB,Africa
40919,2012,Zambia,Vague (Official Finance),"63,542,126","60,000,000",ZMB,Africa
40921,2014,Zambia,ODA-like,,,ZMB,Africa
40930,2014,Zambia,ODA-like,,,ZMB,Africa
41113,2010,Somalia,ODA-like,"5,573,034","4,431,139",SOM,Africa
41119,2011,Namibia,ODA-like,"18,344,037","16,526,348",NAM,Africa
41521,2013,Malawi,ODA-like,"77,919","76,635",MWI,Africa
41524,2014,"Congo, Rep.",ODA-like,"815,000","815,000",COG,Africa
41526,2014,"Congo, Rep.",ODA-like,"101,130","101,130",COG,Africa
41527,2014,Senegal,ODA-like,"30,000","30,000",SEN,Africa
41529,2014,South Sudan,ODA-like,"1,600,000","1,600,000",SSD,Africa
41532,2014,Namibia,ODA-like,"194,439","194,439",NAM,Africa
41539,2014,Zambia,OOF-like,,,ZMB,Africa
41540,2014,Zambia,OOF-like,"3,835","3,835",ZMB,Africa
41542,2014,Zambia,OOF-like,,,ZMB,Africa
41543,2014,Zambia,ODA-like,,,ZMB,Africa
41544,2014,Liberia,ODA-like,"162,775","162,775",LBR,Africa
41545,2014,Liberia,ODA-like,"1,058,040","1,058,040",LBR,Africa
41546,2014,Liberia,ODA-like,"20,000","20,000",LBR,Africa
41547,2014,Liberia,ODA-like,"1,000,000","1,000,000",LBR,Africa
41548,2014,Liberia,ODA-like,"2,000,000","2,000,000",LBR,Africa
41549,2014,Liberia,ODA-like,"211,781","211,781",LBR,Africa
41550,2014,Liberia,ODA-like,"13,022,033","13,022,033",LBR,Africa
41551,2014,Liberia,ODA-like,"150,000","150,000",LBR,Africa
41552,2014,Liberia,ODA-like,,,LBR,Africa
41553,2014,Liberia,ODA-like,,,LBR,Africa
41556,2014,Liberia,ODA-like,"40,000","40,000",LBR,Africa
41558,2014,Liberia,ODA-like,,,LBR,Africa
41559,2014,Cape Verde,ODA-like,"150,000,000","150,000,000",CPV,Africa
41560,2014,Cape Verde,ODA-like,"500,000","500,000",CPV,Africa
41561,2013,Chad,ODA-like,"3,050,260","3,000,000",TCD,Africa
41568,2014,Nigeria,ODA-like,"1,627,754","1,627,754",NGA,Africa
41572,2014,South Sudan,ODA-like,"200,000","200,000",SSD,Africa
41573,2014,South Sudan,ODA-like,,,SSD,Africa
41574,2014,South Sudan,ODA-like,"24,000,000","24,000,000",SSD,Africa
41576,2014,Namibia,ODA-like,"73,714,677","73,714,677",NAM,Africa
41578,2014,Namibia,ODA-like,"4,607,167","4,607,167",NAM,Africa
41581,2014,Mozambique,Vague (Official Finance),"120,000,000","120,000,000",MOZ,Africa
41582,2014,Zimbabwe,ODA-like,"218,000,000","218,000,000",ZWE,Africa
41585,2014,Zimbabwe,ODA-like,"23,000,000","23,000,000",ZWE,Africa
41587,2014,Nigeria,ODA-like,,,NGA,Africa
41589,2014,Nigeria,ODA-like,,,NGA,Africa
41591,2014,Zimbabwe,ODA-like,"89,000,000","89,000,000",ZWE,Africa
41593,2014,Zimbabwe,ODA-like,,,ZWE,Africa
41594,2014,Zimbabwe,ODA-like,,,ZWE,Africa
41595,2014,Zimbabwe,OOF-like,"319,000,000","319,000,000",ZWE,Africa
41596,2014,Zimbabwe,ODA-like,,,ZWE,Africa
41598,2014,Zimbabwe,ODA-like,"500,000","500,000",ZWE,Africa
41599,2014,Zimbabwe,ODA-like,"30,000","30,000",ZWE,Africa
41600,2011,South Africa,OOF-like,"721,491,762","650,000,000",ZAF,Africa
41601,2014,Zimbabwe,ODA-like,,,ZWE,Africa
41617,2014,South Sudan,ODA-like,"3,000,000","3,000,000",SSD,Africa
41817,2011,Ethiopia,ODA-like,,,ETH,Africa
41902,2014,South Sudan,ODA-like,"24,416,311","24,416,311",SSD,Africa
41903,2014,South Sudan,ODA-like,"4,883,262","4,883,262",SSD,Africa
41913,2000,Mauritius,ODA-like,"39,780,352","17,143,146",MUS,Africa
41925,2011,Burundi,ODA-like,"8,324,905","7,500,000",BDI,Africa
41976,2001,Kenya,ODA-like,"31,038,095","13,652,177",KEN,Africa
41987,2014,South Sudan,ODA-like,,,SSD,Africa
41995,2004,Liberia,ODA-like,"2,060,794","1,000,000",LBR,Africa
41997,2010,Cameroon,ODA-like,"37,730,943","30,000,000",CMR,Africa
42003,2004,Zimbabwe,OOF-like,"61,823,823","30,000,000",ZWE,Africa
42029,2004,Angola,OOF-like,"4,121,588,227","2,000,000,000",AGO,Africa
43055,2011,Zimbabwe,Vague (Official Finance),,,ZWE,Africa
43115,2014,Ghana,ODA-like,"833,000","833,000",GHA,Africa
43137,2012,Egypt,Vague (Official Finance),"317,710,630","300,000,000",EGY,Africa
43146,2004,Zimbabwe,Vague (Official Finance),"144,255,588","70,000,000",ZWE,Africa
43153,2013,Nigeria,Vague (Official Finance),"101,675,336","100,000,000",NGA,Africa
43162,2007,Sudan,ODA-like,"641,811","394,346",SDN,Africa
43163,2007,Sudan,ODA-like,"4,278,738","2,628,973",SDN,Africa
43170,2008,Nigeria,Vague (Official Finance),"689,456,547","500,000,000",NGA,Africa
43171,2008,Nigeria,ODA-like,"9,928,174","7,200,000",NGA,Africa
43180,2008,Sierra Leone,ODA-like,,,SLE,Africa
43290,2004,Tanzania,ODA-like,"47,511,608","23,055,000",TZA,Africa
43558,2001,Tanzania,ODA-like,"42,286,924","18,600,000",TZA,Africa
43602,2007,Liberia,ODA-like,"17,114,952","10,515,893",LBR,Africa
43675,2007,Namibia,ODA-like,"6,418,107","3,943,460",NAM,Africa
43788,2014,Angola,ODA-like,"54,900,000","54,900,000",AGO,Africa
43867,2014,Sierra Leone,ODA-like,"162,775","162,775",SLE,Africa
43974,2011,Sudan,ODA-like,,,SDN,Africa
44017,2014,Sierra Leone,ODA-like,"1,000,000","1,000,000",SLE,Africa
44338,2010,Kenya,ODA-like,"804,927","640,000",KEN,Africa
44339,2014,Sierra Leone,ODA-like,"4,350,000","4,350,000",SLE,Africa
44504,2011,Cameroon,ODA-like,"257,679","232,146",CMR,Africa
44545,2010,Kenya,ODA-like,"7,619,223","6,058,070",KEN,Africa
44555,2014,Sierra Leone,ODA-like,,,SLE,Africa
44560,2009,Ghana,ODA-like,"1,986,556","1,463,825",GHA,Africa
44561,2014,Sierra Leone,ODA-like,"150,000","150,000",SLE,Africa
44593,2014,Sierra Leone,ODA-like,"2,000,000","2,000,000",SLE,Africa
44594,2014,Sierra Leone,ODA-like,"48,000,000","48,000,000",SLE,Africa
44599,2014,Sierra Leone,ODA-like,,,SLE,Africa
44658,2014,Guinea,ODA-like,"2,000,000","2,000,000",GIN,Africa
44754,2014,Guinea,ODA-like,"4,883,262","4,883,262",GIN,Africa
44775,2014,Sierra Leone,ODA-like,"1,627,754","1,627,754",SLE,Africa
44805,2013,Ethiopia,Vague (Official Finance),"18,669,889","18,362,259",ETH,Africa
45047,2006,Ethiopia,Vague (Official Finance),"919,705,497","500,000,000",ETH,Africa
45062,2014,Liberia,ODA-like,"162,775","162,775",LBR,Africa
45131,2013,Rwanda,ODA-like,"1,651,207","1,624,000",RWA,Africa
46170,2009,Madagascar,ODA-like,"40,712,964","30,000,000",MDG,Africa
46183,2013,Djibouti,Vague (Official Finance),"498,209,148","490,000,000",DJI,Africa
46231,2010,"Congo, Dem. Rep.",ODA-like,"100,318,706","79,763,742",COD,Africa
46436,2014,Cameroon,ODA-like,"385,808,808","385,808,808",CMR,Africa
46670,2010,Botswana,ODA-like,"51,062,542","40,600,000",BWA,Africa
46960,2007,Namibia,ODA-like,"3,444,384","2,116,324",NAM,Africa
46969,2009,Kenya,Vague (Official Finance),"32,231,096","23,750,000",KEN,Africa
47026,2005,Sudan,ODA-like,"343,722,257","175,000,000",SDN,Africa
47042,2010,Sudan,Vague (Official Finance),"148,408,374","118,000,000",SDN,Africa
47044,2006,Sudan,Vague (Official Finance),"8,461,291","4,600,000",SDN,Africa
47046,2005,Senegal,Vague (Official Finance),"84,229,818","42,884,096",SEN,Africa
47049,2006,Sudan,Vague (Official Finance),"62,723,915","34,100,000",SDN,Africa
47051,2009,Sudan,ODA-like,"89,568,520","66,000,000",SDN,Africa
47054,2006,Sudan,OOF-like,"48,744,391","26,500,000",SDN,Africa
47058,2006,Sudan,OOF-like,"31,637,869","17,200,000",SDN,Africa
47060,2006,Sudan,Vague (Official Finance),"54,262,624","29,500,000",SDN,Africa
47063,2006,Sudan,Vague (Official Finance),"26,487,518","14,400,000",SDN,Africa
47101,2010,Angola,OOF-like,"3,144,245,220","2,500,000,000",AGO,Africa
47102,2011,Angola,OOF-like,"2,219,974,652","2,000,000,000",AGO,Africa
47103,2012,Angola,OOF-like,"1,059,035,435","1,000,000,000",AGO,Africa
47118,2012,Mauritania,ODA-like,"12,845,882","12,129,794",MRT,Africa
47122,2000,Sudan,Vague (Official Finance),"25,525,296","11,000,000",SDN,Africa
47123,2000,Sudan,Vague (Official Finance),"28,541,922","12,300,000",SDN,Africa
47124,2001,Sudan,Vague (Official Finance),"21,143,462","9,300,000",SDN,Africa
47128,2002,Sudan,Vague (Official Finance),"27,348,132","12,100,000",SDN,Africa
47129,2003,Sudan,Vague (Official Finance),"55,302,673","25,100,000",SDN,Africa
47133,2004,Sudan,Vague (Official Finance),"51,725,932","25,100,000",SDN,Africa
47135,2004,Sudan,Vague (Official Finance),"25,553,847","12,400,000",SDN,Africa
47136,2012,Senegal,ODA-like,"53,176,232","50,211,948",SEN,Africa
47137,2004,Sudan,Vague (Official Finance),"23,080,894","11,200,000",SDN,Africa
47139,2004,Sudan,Vague (Official Finance),"14,013,400","6,800,000",SDN,Africa
47141,2004,Sudan,Vague (Official Finance),"30,911,912","15,000,000",SDN,Africa
47146,2011,Senegal,OOF-like,,,SEN,Africa
47148,2004,Sudan,ODA-like,"4,945,906","2,400,000",SDN,Africa
47150,2004,Sudan,Vague (Official Finance),"300,875,941","146,000,000",SDN,Africa
47163,2005,Sudan,Vague (Official Finance),"20,623,335","10,500,000",SDN,Africa
47167,2005,Sudan,Vague (Official Finance),"19,641,272","10,000,000",SDN,Africa
47170,2005,Sudan,Vague (Official Finance),"7,267,271","3,700,000",SDN,Africa
47174,2005,Sudan,ODA-like,"5,892,382","3,000,000",SDN,Africa
47181,2005,Sudan,Vague (Official Finance),"7,070,858","3,600,000",SDN,Africa
47184,2005,Sudan,Vague (Official Finance),"13,159,652","6,700,000",SDN,Africa
47189,2005,Sudan,Vague (Official Finance),"43,603,623","22,200,000",SDN,Africa
47193,2007,Sudan,ODA-like,"3,906,077","2,400,000",SDN,Africa
47205,2002,Sudan,ODA-like,"44,073,436","19,500,000",SDN,Africa
47208,2007,Sudan,Vague (Official Finance),"11,067,217","6,800,000",SDN,Africa
47212,2007,Sudan,ODA-like,"2,278,545","1,400,000",SDN,Africa
47218,2007,Sudan,Vague (Official Finance),"2,278,545","1,400,000",SDN,Africa
47272,2008,Sudan,ODA-like,"14,064,914","10,200,000",SDN,Africa
47277,2008,Sudan,Vague (Official Finance),"12,134,435","8,800,000",SDN,Africa
47286,2008,Sudan,Vague (Official Finance),"24,130,979","17,500,000",SDN,Africa
47294,2008,Sudan,Vague (Official Finance),"20,132,131","14,600,000",SDN,Africa
47301,2008,South Sudan,ODA-like,"3,998,848","2,900,000",SSD,Africa
47307,2008,Sudan,Vague (Official Finance),"165,469,571","120,000,000",SDN,Africa
47320,2008,Sudan,Vague (Official Finance),"305,567,142","221,600,000",SDN,Africa
47323,2008,Sudan,Vague (Official Finance),"168,227,397","122,000,000",SDN,Africa
47332,2008,Sudan,ODA-like,"6,067,218","4,400,000",SDN,Africa
47341,2004,Sudan,Vague (Official Finance),"6,182,382","3,000,000",SDN,Africa
48874,2007,South Africa,ODA-like,"6,466,570","3,973,237",ZAF,Africa
48940,2011,Malawi,ODA-like,"1,165,595","1,050,098",MWI,Africa
49048,2007,Cote D'Ivoire,Vague (Official Finance),"3,395,879","2,086,521",CIV,Africa
