project_id,year,recipient_condensed,flow_class,usd_defl_2014,usd_current,recipient_iso3,recipient_region,special
36243,2010,Pakistan,OOF-like,,,PAK,Asia,
36244,2010,Pakistan,ODA-like,,,PAK,Asia,
36245,2014,Cameroon,ODA-like,,,CMR,Africa,
36246,2014,Cameroon,Vague (Official Finance),"81,400,000","81,400,000",CMR,Africa,
36248,2014,Djibouti,ODA-like,"16,000,000","16,000,000",DJI,Africa,
36251,2014,Ethiopia,ODA-like,"177,000,000","177,000,000",ETH,Africa,
36253,2014,Ethiopia,ODA-like,"82,446,953","82,446,953",ETH,Africa,
36254,2014,Ethiopia,Vague (Official Finance),"28,561,980","28,561,980",ETH,Africa,
36256,2014,Ethiopia,ODA-like,,,ETH,Africa,
36259,2014,Ethiopia,ODA-like,"58,891","58,891",ETH,Africa,
36269,2014,Bolivia,ODA-like,"10,000,000","10,000,000",BOL,Latin America and the Caribbean,
36270,2010,Bolivia,Vague (Official Finance),"371,020,936","295,000,000",BOL,Latin America and the Caribbean,
36274,2014,Cote D'Ivoire,OOF-like,"210,000,000","210,000,000",CIV,Africa,
36278,2014,Cote D'Ivoire,Vague (Official Finance),"91,480,000","91,480,000",CIV,Africa,
36279,2013,Gabon,ODA-like,133360887.8,131163458.6,GAB,Africa,
36280,2014,Gabon,ODA-like,,,GAB,Africa,
36320,2014,"Congo, Dem. Rep.",ODA-like,,,COD,Africa,
36321,2012,"Congo, Dem. Rep.",ODA-like,,,COD,Africa,
36333,2010,"Congo, Dem. Rep.",ODA-like,,,COD,Africa,
36334,2009,"Congo, Rep.",ODA-like,,,COG,Africa,
36335,2007,"Congo, Rep.",ODA-like,,,COG,Africa,
36336,2005,"Congo, Rep.",ODA-like,,,COG,Africa,
36337,2003,"Congo, Rep.",ODA-like,,,COG,Africa,
36338,2000,"Congo, Rep.",ODA-like,,,COG,Africa,
36343,2014,Guinea,ODA-like,,,GIN,Africa,
36345,2014,Guinea,ODA-like,"162,775","162,775",GIN,Africa,
36347,2008,Peru,ODA-like,"33,633","24,391",PER,Latin America and the Caribbean,
36352,2011,Peru,OOF-like,"33,299,620","30,000,000",PER,Latin America and the Caribbean,
36353,2010,Colombia,ODA-like,"251,540","200,000",COL,Latin America and the Caribbean,
36363,2011,Peru,OOF-like,"166,498,099","150,000,000",PER,Latin America and the Caribbean,
36373,2014,"Africa, regional",ODA-like,"28,540,000","28,540,000",R_Africa,Africa,
36376,2014,Guinea,ODA-like,"5,000,000","5,000,000",GIN,Africa,
36391,2014,Malawi,Vague (Official Finance),"8,000,000","8,000,000",MWI,Africa,
36392,2014,Malawi,ODA-like,"17,000,000","17,000,000",MWI,Africa,
36399,2014,Malawi,ODA-like,,,MWI,Africa,
36400,2014,Togo,ODA-like,"820,000","820,000",TGO,Africa,
36401,2014,Togo,ODA-like,"849,489","849,489",TGO,Africa,
36407,2014,Somalia,ODA-like,"20,000","20,000",SOM,Africa,
36408,2014,Somalia,ODA-like,,,SOM,Africa,
36409,2014,Somalia,ODA-like,"20,000","20,000",SOM,Africa,
36417,2014,Peru,ODA-like,"84,535","84,535",PER,Latin America and the Caribbean,
36420,2014,Peru,Vague (Official Finance),"50,000,000","50,000,000",PER,Latin America and the Caribbean,
36438,2014,Mali,Vague (Official Finance),80248276.85,80248276.85,MLI,Africa,
36440,2014,Mali,ODA-like,,,MLI,Africa,
36443,2014,Mali,ODA-like,,,MLI,Africa,
36447,2014,Mali,ODA-like,161807.404,161807.404,MLI,Africa,
36468,2014,Mali,ODA-like,849488.8708,849488.8708,MLI,Africa,
36517,2014,Argentina,OOF-like,2100000000,2100000000,ARG,Latin America and the Caribbean,
36522,2001,Suriname,ODA-like,,,SUR,Latin America and the Caribbean,
36552,2010,Guyana,ODA-like,37730942.64,30000000,GUY,Latin America and the Caribbean,
36555,2010,Guyana,ODA-like,9432735.659,7500000,GUY,Latin America and the Caribbean,
36574,2012,Guyana,ODA-like,138412257,130696530.5,GUY,Latin America and the Caribbean,
36577,2012,Guyana,ODA-like,2541685.043,2400000,GUY,Latin America and the Caribbean,
36643,2005,Guyana,ODA-like,63244895.19,32200000,GUY,Latin America and the Caribbean,
36648,2014,Guyana,ODA-like,,,GUY,Latin America and the Caribbean,
36653,2009,Colombia,OOF-like,5237044.221,3859000,COL,Latin America and the Caribbean,
36659,2014,Guyana,ODA-like,,,GUY,Latin America and the Caribbean,
36660,2005,Guyana,OOF-like,7463683.283,3800000,GUY,Latin America and the Caribbean,
36669,2003,Guyana,ODA-like,44065875.04,20000000,GUY,Latin America and the Caribbean,
36670,2003,Guyana,ODA-like,11016468.76,5000000,GUY,Latin America and the Caribbean,
36672,2002,Guyana,ODA-like,18081409.78,8000000,GUY,Latin America and the Caribbean,
36676,2004,Guyana,ODA-like,,,GUY,Latin America and the Caribbean,
36678,2003,Suriname,ODA-like,771152.8131,350000,SUR,Latin America and the Caribbean,
36682,2003,Suriname,ODA-like,11016468.76,5000000,SUR,Latin America and the Caribbean,
36690,2004,Suriname,Vague (Official Finance),89335424.83,43350000,SUR,Latin America and the Caribbean,
36694,2010,Pakistan,ODA-like,,,PAK,Asia,
36701,2007,Brazil,OOF-like,940379313.5,577794707.4,BRA,Latin America and the Caribbean,
36707,2006,Suriname,ODA-like,919705.4965,500000,SUR,Latin America and the Caribbean,
36722,2010,Pakistan,ODA-like,1857678.155,1477046.179,PAK,Asia,
36730,2007,Suriname,Vague (Official Finance),5208102.055,3200000,SUR,Latin America and the Caribbean,
36735,2008,Suriname,Vague (Official Finance),193737289.6,140500000,SUR,Latin America and the Caribbean,
36736,2006,Uruguay,ODA-like,91970.54965,50000,URY,Latin America and the Caribbean,
36746,2007,Uruguay,ODA-like,81376.59462,50000,URY,Latin America and the Caribbean,
36772,2012,Suriname,Vague (Official Finance),52951771.74,50000000,SUR,Latin America and the Caribbean,
36779,2013,Suriname,Vague (Official Finance),50837668.19,50000000,SUR,Latin America and the Caribbean,
36795,2010,Pakistan,ODA-like,,,PAK,Asia,
36797,2010,Pakistan,ODA-like,1486142.524,1181636.943,PAK,Asia,
36801,2010,Pakistan,ODA-like,11146068.93,8862277.074,PAK,Asia,
36802,2009,Uruguay,ODA-like,3392746.969,2500000,URY,Latin America and the Caribbean,
36809,2010,Pakistan,ODA-like,5573034.466,4431138.537,PAK,Asia,
36817,2006,Argentina,OOF-like,209692853.2,114000000,ARG,Latin America and the Caribbean,
36820,2010,Pakistan,ODA-like,62884.9044,50000,PAK,Asia,
36828,2010,Pakistan,ODA-like,92883.90776,73852.30895,PAK,Asia,
36830,2010,Pakistan,ODA-like,18576.78155,14770.46179,PAK,Asia,
36859,2010,Pakistan,ODA-like,,,PAK,Asia,
36860,2010,Pakistan,ODA-like,,,PAK,Asia,
36861,2010,Pakistan,ODA-like,,,PAK,Asia,
36862,2013,Pakistan,OOF-like,,,PAK,Asia,
36870,2010,Pakistan,ODA-like,17715.34333,14085.52935,PAK,Asia,
36888,2006,Uruguay,ODA-like,1839410.993,1000000,URY,Latin America and the Caribbean,
36943,2010,Pakistan,ODA-like,36906965.26,29344852.81,PAK,Asia,
36945,2010,Pakistan,OOF-like,,,PAK,Asia,
36953,2010,Pakistan,ODA-like,16068916.04,12776449.45,PAK,Asia,
36957,2006,Uruguay,Vague (Official Finance),50752310.55,27591609.89,URY,Latin America and the Caribbean,
36960,2012,Colombia,OOF-like,,,COL,Latin America and the Caribbean,
36968,2009,Chile,Vague (Official Finance),271419757.5,200000000,CHL,Latin America and the Caribbean,
36979,2011,Argentina,OOF-like,1664980989,1500000000,ARG,Latin America and the Caribbean,
36985,2010,Pakistan,ODA-like,12576980.88,10000000,PAK,Asia,
37002,2014,Argentina,OOF-like,300000000,300000000,ARG,Latin America and the Caribbean,
37005,2006,Mexico,OOF-like,,,MEX,Latin America and the Caribbean,
37013,2010,Chile,ODA-like,1257698.088,1000000,CHL,Latin America and the Caribbean,
37016,2010,Pakistan,ODA-like,155954562.9,124000000,PAK,Asia,
37020,2010,Chile,ODA-like,2515396.176,2000000,CHL,Latin America and the Caribbean,
37021,2010,Pakistan,ODA-like,,,PAK,Asia,
37023,2010,Pakistan,ODA-like,,,PAK,Asia,
37024,2012,Argentina,OOF-like,276408248.5,261000000,ARG,Latin America and the Caribbean,
37029,2007,Colombia,OOF-like,,,COL,Latin America and the Caribbean,
37034,2005,Colombia,OOF-like,,,COL,Latin America and the Caribbean,
37035,2006,Brazil,OOF-like,,,BRA,Latin America and the Caribbean,
37043,2006,Colombia,ODA-like,,,COL,Latin America and the Caribbean,
37069,2010,Pakistan,ODA-like,,,PAK,Asia,
37083,2010,Uruguay,ODA-like,1886547.132,1500000,URY,Latin America and the Caribbean,
37085,2006,Colombia,ODA-like,,,COL,Latin America and the Caribbean,
37095,2010,Colombia,ODA-like,,,COL,Latin America and the Caribbean,
37098,2010,Colombia,ODA-like,,,COL,Latin America and the Caribbean,
37103,2014,Kenya,OOF-like,1633000000,1633000000,KEN,Africa,
37105,2010,Colombia,ODA-like,,,COL,Latin America and the Caribbean,
37106,2014,Burundi,ODA-like,,,BDI,Africa,
37127,2011,Chile,OOF-like,166498098.9,150000000,CHL,Latin America and the Caribbean,
37133,2014,Burundi,ODA-like,,,BDI,Africa,
37138,2014,Colombia,ODA-like,,,COL,Latin America and the Caribbean,
37145,2010,Colombia,ODA-like,,,COL,Latin America and the Caribbean,
37170,2011,Colombia,ODA-like,48047.77318,43286.7764,COL,Latin America and the Caribbean,
37183,2011,Pakistan,ODA-like,5153574.105,4642912.568,PAK,Asia,
37185,2007,Mexico,OOF-like,,,MEX,Latin America and the Caribbean,
37209,2014,Burundi,Vague (Official Finance),31600000,31600000,BDI,Africa,
37213,2007,Costa Rica,ODA-like,45570892.99,28000000,CRI,Latin America and the Caribbean,
37214,2014,Burundi,ODA-like,,,BDI,Africa,
37221,2007,Costa Rica,ODA-like,,,CRI,Latin America and the Caribbean,
37233,2011,Pakistan,OOF-like,1831479088,1650000000,PAK,Asia,
37238,2008,Costa Rica,OOF-like,2068369.64,1500000,CRI,Latin America and the Caribbean,
37256,2009,Costa Rica,ODA-like,135709.8788,100000,CRI,Latin America and the Caribbean,
37266,2009,Costa Rica,ODA-like,142495372.7,105000000,CRI,Latin America and the Caribbean,
37280,2014,Pakistan,OOF-like,1634281459,1634281459,PAK,Asia,
37287,2011,Pakistan,ODA-like,,,PAK,Asia,
37288,2009,Costa Rica,ODA-like,,,CRI,Latin America and the Caribbean,
37289,2008,Venezuela,OOF-like,482619582.7,350000000,VEN,Latin America and the Caribbean,
37290,2008,Venezuela,OOF-like,319907837.7,232000000,VEN,Latin America and the Caribbean,
37303,2014,"Congo, Dem. Rep.",ODA-like,,,COD,Africa,
37304,2012,Chile,OOF-like,953131891.3,900000000,CHL,Latin America and the Caribbean,
37306,2014,"Congo, Dem. Rep.",ODA-like,,,COD,Africa,
37318,2012,Costa Rica,ODA-like,,,CRI,Latin America and the Caribbean,
37326,2014,Uruguay,ODA-like,1000000,1000000,URY,Latin America and the Caribbean,
37335,2014,Uruguay,Vague (Official Finance),30000000,30000000,URY,Latin America and the Caribbean,
37342,2013,Costa Rica,ODA-like,300958995.7,296000000,CRI,Latin America and the Caribbean,
37352,2012,Costa Rica,Vague (Official Finance),10166740.17,9600000,CRI,Latin America and the Caribbean,
37364,2013,Costa Rica,OOF-like,300958995.7,296000000,CRI,Latin America and the Caribbean,
37374,2013,Costa Rica,ODA-like,,,CRI,Latin America and the Caribbean,
37397,2008,Costa Rica,OOF-like,,,CRI,Latin America and the Caribbean,
37408,2009,Bolivia,ODA-like,407129.6363,300000,BOL,Latin America and the Caribbean,
37409,2009,Bolivia,ODA-like,,,BOL,Latin America and the Caribbean,
37415,2009,Bolivia,ODA-like,,,BOL,Latin America and the Caribbean,
37416,2008,Bolivia,ODA-like,,,BOL,Latin America and the Caribbean,
37419,2014,Chile,OOF-like,,,CHL,Latin America and the Caribbean,
37435,2014,Kenya,ODA-like,,,KEN,Africa,
37442,2009,Venezuela,OOF-like,,,VEN,Latin America and the Caribbean,
37443,2009,Venezuela,OOF-like,,,VEN,Latin America and the Caribbean,
37448,2014,Kenya,ODA-like,22747.39285,22747.39285,KEN,Africa,
37452,2014,Sierra Leone,ODA-like,,,SLE,Africa,
37454,2014,Sierra Leone,ODA-like,,,SLE,Africa,
37457,2014,Kenya,ODA-like,,,KEN,Africa,
37463,2014,Rwanda,ODA-like,,,RWA,Africa,
37470,2013,Rwanda,ODA-like,13128379.86,12912059.43,RWA,Africa,
37471,2009,Peru,ODA-like,701620.0732,517000,PER,Latin America and the Caribbean,
37473,2014,Rwanda,ODA-like,26508751,26508751,RWA,Africa,
37480,2007,Bolivia,OOF-like,,,BOL,Latin America and the Caribbean,
37481,2008,Peru,ODA-like,,,PER,Latin America and the Caribbean,
37482,2008,Peru,ODA-like,,,PER,Latin America and the Caribbean,
37496,2009,Venezuela,OOF-like,407129636.3,300000000,VEN,Latin America and the Caribbean,
37521,2010,Rwanda,ODA-like,1294081.388,1028928.485,RWA,Africa,
37523,2009,Venezuela,OOF-like,,,VEN,Latin America and the Caribbean,
37524,2014,Rwanda,ODA-like,,,RWA,Africa,
37603,2009,Samoa,ODA-like,,,WSM,The Pacific,
37606,2000,Fiji,OOF-like,17403.61097,7500,FJI,The Pacific,
37611,2000,Papua New Guinea,ODA-like,11602407.31,5000000,PNG,The Pacific,
37613,2009,Samoa,ODA-like,40712.96363,30000,WSM,The Pacific,
37615,2009,Samoa,ODA-like,135709.8788,100000,WSM,The Pacific,
37616,2001,Tonga,ODA-like,9548660.348,4200000,TON,The Pacific,
37617,2000,Papua New Guinea,ODA-like,2803020.226,1207947.692,PNG,The Pacific,
37633,2001,Papua New Guinea,ODA-like,20582.56249,9053.286988,PNG,The Pacific,
37635,2006,Samoa,Vague (Official Finance),95649371.63,52000000,WSM,The Pacific,
37637,2001,Papua New Guinea,ODA-like,13418.00957,5901.942069,PNG,The Pacific,
37638,2006,Tonga,ODA-like,2723868.548,1480837.376,TON,The Pacific,
37643,2006,Tonga,ODA-like,2723868.548,1480837.376,TON,The Pacific,
37644,2014,Samoa,ODA-like,4600000,4600000,WSM,The Pacific,
37645,2002,Nauru,ODA-like,135610573.4,60000000,NRU,The Pacific,
37647,2001,Fiji,ODA-like,272818.8671,120000,FJI,The Pacific,
37650,2004,Samoa,ODA-like,206079.4114,100000,WSM,The Pacific,
37673,2007,Tonga,ODA-like,,,TON,The Pacific,
37674,2001,Papua New Guinea,ODA-like,,,PNG,The Pacific,
37679,2006,Samoa,ODA-like,23912342.91,13000000,WSM,The Pacific,
37681,2000,Vanuatu,ODA-like,11602407.31,5000000,VUT,The Pacific,
37692,2002,Papua New Guinea,ODA-like,11604.86831,5134.497123,PNG,The Pacific,
37694,2001,Papua New Guinea,ODA-like,538359.8777,236798.8183,PNG,The Pacific,
37695,2011,Samoa,ODA-like,22743640.31,20490000,WSM,The Pacific,
37696,2002,Papua New Guinea,ODA-like,113008.8111,50000,PNG,The Pacific,
37697,2002,Papua New Guinea,ODA-like,2260176.223,1000000,PNG,The Pacific,
37698,2007,Samoa,ODA-like,,,WSM,The Pacific,
37706,2001,Vanuatu,ODA-like,682047.1677,300000,VUT,The Pacific,
37707,2009,Tonga,ODA-like,33352.24989,24576.14006,TON,The Pacific,
37710,2002,Papua New Guinea,ODA-like,870365.1235,385087.2842,PNG,The Pacific,
37712,2002,Papua New Guinea,ODA-like,,,PNG,The Pacific,
37713,2008,Tonga,ODA-like,99474790.56,72140000,TON,The Pacific,
37715,2002,Papua New Guinea,ODA-like,58024.34157,25672.48562,PNG,The Pacific,
37717,2009,Tonga,ODA-like,135709.8788,100000,TON,The Pacific,
37718,2007,Samoa,ODA-like,1627531.892,1000000,WSM,The Pacific,
37719,2004,Fiji,ODA-like,61823.82341,30000,FJI,The Pacific,
37721,2010,Tonga,ODA-like,,,TON,The Pacific,
37722,2003,Vanuatu,ODA-like,,,VUT,The Pacific,
37723,2004,Fiji,ODA-like,7135096.04,3462304.163,FJI,The Pacific,
37724,2006,Samoa,ODA-like,21153226.42,11500000,WSM,The Pacific,
37727,2013,Vanuatu,ODA-like,16674755.17,16400000,VUT,The Pacific,
37731,2002,Papua New Guinea,ODA-like,174073.0247,77017.45685,PNG,The Pacific,
37733,2013,Tonga,ODA-like,14356557.5,14120000,TON,The Pacific,
37736,2012,Samoa,ODA-like,11834720.98,11175000,WSM,The Pacific,
37737,2004,Vanuatu,ODA-like,,,VUT,The Pacific,
37738,2004,Fiji,ODA-like,,,FJI,The Pacific,
37739,2003,Papua New Guinea,ODA-like,68013.33459,30868.93635,PNG,The Pacific,
37740,2013,Vanuatu,ODA-like,12905349.83,12692704.34,VUT,The Pacific,
37744,2004,Vanuatu,ODA-like,,,VUT,The Pacific,
37748,2013,Vanuatu,ODA-like,88457542.66,87000000,VUT,The Pacific,
37749,2013,Tonga,ODA-like,,,TON,The Pacific,
37753,2013,Tonga,ODA-like,8134026.911,8000000,TON,The Pacific,
37755,2005,Vanuatu,ODA-like,561740.3734,286000,VUT,The Pacific,
37756,2013,Tonga,ODA-like,,,TON,The Pacific,
37759,2014,Tonga,ODA-like,27000,27000,TON,The Pacific,
37761,2014,Tonga,ODA-like,7400000,7400000,TON,The Pacific,
37762,2014,Tonga,ODA-like,,,TON,The Pacific,
37763,2014,Vanuatu,ODA-like,57000000,57000000,VUT,The Pacific,
37768,2014,Vanuatu,ODA-like,2000000,2000000,VUT,The Pacific,
37769,2004,Vanuatu,ODA-like,11066464.39,5370000,VUT,The Pacific,
37772,2014,Tonga,ODA-like,2441631.141,2441631.141,TON,The Pacific,
37776,2004,Papua New Guinea,ODA-like,,,PNG,The Pacific,
37779,2014,Tonga,ODA-like,,,TON,The Pacific,
37780,2004,Papua New Guinea,ODA-like,9592405.59,4654713.213,PNG,The Pacific,
37784,2004,Papua New Guinea,ODA-like,127898.7412,62062.84284,PNG,The Pacific,
37785,2004,Papua New Guinea,ODA-like,,,PNG,The Pacific,
37787,2004,Papua New Guinea,ODA-like,19824.30489,9619.74064,PNG,The Pacific,
37793,2006,Fiji,OOF-like,1243144.397,675838.2994,FJI,The Pacific,
37794,2010,Vanuatu,ODA-like,,,VUT,The Pacific,
37795,2009,Singapore,OOF-like,,,SGP,Asia,
37798,2004,Cook Islands,ODA-like,5463828.984,2651322.103,COK,The Pacific,
37799,2009,Singapore,OOF-like,,,SGP,Asia,
37807,2010,Venezuela,OOF-like,,,VEN,Latin America and the Caribbean,
37812,2005,Ecuador,ODA-like,,,ECU,Latin America and the Caribbean,
37813,2004,Ecuador,ODA-like,,,ECU,Latin America and the Caribbean,
37814,2004,Ecuador,ODA-like,,,ECU,Latin America and the Caribbean,
37829,2010,Venezuela,OOF-like,,,VEN,Latin America and the Caribbean,
37835,2014,Tanzania,ODA-like,,,TZA,Africa,
37864,2008,Indonesia,Vague (Official Finance),456144451.3,330800000,IDN,Asia,
37865,2014,Afghanistan,ODA-like,,,AFG,Asia,
37873,2001,Afghanistan,ODA-like,2273490.559,1000000,AFG,Asia,
37874,2001,Afghanistan,ODA-like,8240202.209,3624471.708,AFG,Asia,
37875,2010,Indonesia,ODA-like,1857678.155,1477046.179,IDN,Asia,
37877,2007,Cook Islands,ODA-like,14078150.87,8650000,COK,The Pacific,
37880,2006,Cook Islands,ODA-like,4771321.62,2593939.929,COK,The Pacific,
37882,2004,Cook Islands,ODA-like,6556594.781,3181586.524,COK,The Pacific,
37883,2009,Afghanistan,ODA-like,2425814.083,1787500,AFG,Asia,
37889,2011,Afghanistan,ODA-like,,,AFG,Asia,
37895,2014,Afghanistan,ODA-like,,,AFG,Asia,
37896,2014,Afghanistan,ODA-like,,,AFG,Asia,
37897,2005,Indonesia,ODA-like,,,IDN,Asia,
37898,2011,Afghanistan,ODA-like,,,AFG,Asia,
37903,2009,New Zealand,OOF-like,,,NZL,The Pacific,
37904,2009,Indonesia,ODA-like,,,IDN,Asia,
37911,2014,Uganda,ODA-like,,,UGA,Africa,
37912,2014,Uganda,ODA-like,,,UGA,Africa,
37914,2011,Venezuela,OOF-like,,,VEN,Latin America and the Caribbean,
37915,2011,Venezuela,OOF-like,4439949303,4000000000,VEN,Latin America and the Caribbean,
37922,2014,Uganda,ODA-like,,,UGA,Africa,
37924,2011,Venezuela,Vague (Official Finance),,,VEN,Latin America and the Caribbean,
37927,2014,Uganda,ODA-like,,,UGA,Africa,
37929,2014,Uganda,ODA-like,800000,800000,UGA,Africa,
37936,2014,Uganda,ODA-like,,,UGA,Africa,
37938,2010,Uganda,ODA-like,,,UGA,Africa,
37939,2011,Venezuela,OOF-like,,,VEN,Latin America and the Caribbean,
37940,2011,Venezuela,OOF-like,,,VEN,Latin America and the Caribbean,
37943,2014,Uganda,ODA-like,,,UGA,Africa,
37947,2014,Uganda,ODA-like,,,UGA,Africa,
37951,2014,Uganda,ODA-like,,,UGA,Africa,
37975,2009,Indonesia,ODA-like,678549.3938,500000,IDN,Asia,
37986,2010,New Zealand,OOF-like,314424.522,250000,NZL,The Pacific,
37988,2005,Indonesia,ODA-like,303.5826064,154.5636197,IDN,Asia,
37992,2010,New Zealand,OOF-like,226557.7591,180136.8399,NZL,The Pacific,
37993,2014,Laos,OOF-like,,,LAO,Asia,
37994,2009,Indonesia,ODA-like,,,IDN,Asia,
37995,2013,Maldives,ODA-like,3938513.959,3873617.83,MDV,Asia,
37996,2006,Timor-Leste,ODA-like,12875876.95,7000000,TLS,Asia,
37997,2014,Maldives,ODA-like,,,MDV,Asia,
38001,2010,Timor-Leste,ODA-like,7546188.528,6000000,TLS,Asia,
38002,2010,Timor-Leste,ODA-like,,,TLS,Asia,
38004,2008,Timor-Leste,ODA-like,,,TLS,Asia,
38005,2010,Timor-Leste,ODA-like,,,TLS,Asia,
38008,2010,Timor-Leste,ODA-like,,,TLS,Asia,
38009,2014,Maldives,ODA-like,,,MDV,Asia,
38011,2010,Timor-Leste,ODA-like,,,TLS,Asia,
38013,2014,Maldives,Vague (Official Finance),57000000,57000000,MDV,Asia,
38014,2006,Timor-Leste,ODA-like,,,TLS,Asia,
38015,2014,Maldives,ODA-like,,,MDV,Asia,
38016,2014,Maldives,ODA-like,,,MDV,Asia,
38017,2014,Maldives,ODA-like,,,MDV,Asia,
38018,2013,Maldives,ODA-like,,,MDV,Asia,
38019,2008,Indonesia,ODA-like,1984431.654,1439127.428,IDN,Asia,
38021,2008,Indonesia,ODA-like,595329.4962,431738.2285,IDN,Asia,
38022,2013,Timor-Leste,ODA-like,,,TLS,Asia,
38023,2014,Maldives,ODA-like,,,MDV,Asia,
38024,2014,Maldives,ODA-like,,,MDV,Asia,
38026,2014,Maldives,ODA-like,,,MDV,Asia,
38027,2014,Maldives,ODA-like,,,MDV,Asia,
38028,2007,Indonesia,ODA-like,,,IDN,Asia,
38029,2014,Maldives,ODA-like,,,MDV,Asia,
38034,2014,Maldives,Vague (Official Finance),,,MDV,Asia,
38035,2011,New Zealand,OOF-like,,,NZL,The Pacific,
38036,2011,New Zealand,OOF-like,554993.6629,500000,NZL,The Pacific,
38040,2011,New Zealand,OOF-like,,,NZL,The Pacific,
38041,2014,Maldives,ODA-like,,,MDV,Asia,
38053,2013,Venezuela,OOF-like,4087348523,4020000000,VEN,Latin America and the Caribbean,
38070,2005,Brazil,OOF-like,197394781.6,100500000,BRA,Latin America and the Caribbean,
38074,2007,Jamaica,ODA-like,73238935.15,45000000,JAM,Latin America and the Caribbean,
38086,2014,Maldives,ODA-like,,,MDV,Asia,
38087,2014,Maldives,ODA-like,,,MDV,Asia,
38091,2007,Indonesia,ODA-like,7765909.339,4771586.582,IDN,Asia,
38095,2007,Indonesia,ODA-like,1497558.275,920140.6632,IDN,Asia,
38098,2013,Philippines,ODA-like,1641047.483,1614007.429,PHL,Asia,
38099,2012,Timor-Leste,ODA-like,,,TLS,Asia,
38100,2013,Timor-Leste,ODA-like,,,TLS,Asia,
38104,2006,New Zealand,OOF-like,166996.2567,90787.89751,NZL,The Pacific,
38108,2011,New Zealand,OOF-like,3726818.036,3357532.063,NZL,The Pacific,
38109,2005,Indonesia,ODA-like,,,IDN,Asia,
38112,2014,Timor-Leste,ODA-like,,,TLS,Asia,
38116,2014,Timor-Leste,ODA-like,,,TLS,Asia,
38118,2014,Timor-Leste,ODA-like,,,TLS,Asia,
38121,2014,Timor-Leste,ODA-like,,,TLS,Asia,
38122,2011,New Zealand,OOF-like,1030714.821,928582.5136,NZL,The Pacific,
38126,2012,Timor-Leste,ODA-like,,,TLS,Asia,
38133,2014,Malaysia,ODA-like,10388.46838,10388.46838,MYS,Asia,
38135,2014,Malaysia,ODA-like,15277.15939,15277.15939,MYS,Asia,
38137,2012,Timor-Leste,ODA-like,,,TLS,Asia,
38142,2009,Brazil,OOF-like,407129636.3,300000000,BRA,Latin America and the Caribbean,
38147,2012,Venezuela,OOF-like,,,VEN,Latin America and the Caribbean,
38149,2011,Uruguay,ODA-like,,,URY,Latin America and the Caribbean,
