project_id,year,recipient_condensed,flow_class,usd_current,recipient_iso3,recipient_region
37290,2008,Venezuela,OOF-like,232000000,VEN,Latin America and the Caribbean
37303,2014,"Congo, Dem. Rep.",ODA-like, ,COD,Africa
37304,2012,Chile,OOF-like,900000000,CHL,Latin America and the Caribbean
37306,2014,"Congo, Dem. Rep.",ODA-like, ,COD,Africa
37318,2012,Costa Rica,ODA-like, ,CRI,Latin America and the Caribbean
37326,2014,Uruguay,ODA-like,1000000,URY,Latin America and the Caribbean
37335,2014,Uruguay,Vague (Official Finance),30000000,URY,Latin America and the Caribbean
37342,2013,Costa Rica,ODA-like,296000000,CRI,Latin America and the Caribbean
37352,2012,Costa Rica,Vague (Official Finance),9600000,CRI,Latin America and the Caribbean
37364,2013,Costa Rica,OOF-like,296000000,CRI,Latin America and the Caribbean
37374,2013,Costa Rica,ODA-like, ,CRI,Latin America and the Caribbean
37397,2008,Costa Rica,OOF-like, ,CRI,Latin America and the Caribbean
37408,2009,Bolivia,ODA-like,300000,BOL,Latin America and the Caribbean
37409,2009,Bolivia,ODA-like, ,BOL,Latin America and the Caribbean
37415,2009,Bolivia,ODA-like, ,BOL,Latin America and the Caribbean
37416,2008,Bolivia,ODA-like, ,BOL,Latin America and the Caribbean
37419,2014,Chile,OOF-like, ,CHL,Latin America and the Caribbean
37435,2014,Kenya,ODA-like, ,KEN,Africa
37442,2009,Venezuela,OOF-like, ,VEN,Latin America and the Caribbean
37443,2009,Venezuela,OOF-like, ,VEN,Latin America and the Caribbean
37448,2014,Kenya,ODA-like,22747,KEN,Africa
37452,2014,Sierra Leone,ODA-like, ,SLE,Africa
37454,2014,Sierra Leone,ODA-like, ,SLE,Africa
37457,2014,Kenya,ODA-like, ,KEN,Africa
37463,2014,Rwanda,ODA-like, ,RWA,Africa
37470,2013,Rwanda,ODA-like,12912059,RWA,Africa
37471,2009,Peru,ODA-like,517000,PER,Latin America and the Caribbean
37473,2014,Rwanda,ODA-like,26508751,RWA,Africa
37480,2007,Bolivia,OOF-like, ,BOL,Latin America and the Caribbean
37481,2008,Peru,ODA-like, ,PER,Latin America and the Caribbean
37482,2008,Peru,ODA-like, ,PER,Latin America and the Caribbean
37496,2009,Venezuela,OOF-like,300000000,VEN,Latin America and the Caribbean
37521,2010,Rwanda,ODA-like,1028928,RWA,Africa
37523,2009,Venezuela,OOF-like, ,VEN,Latin America and the Caribbean
37524,2014,Rwanda,ODA-like, ,RWA,Africa
37603,2009,Samoa,ODA-like, ,WSM,The Pacific
37606,2000,Fiji,OOF-like,7500,FJI,The Pacific
37611,2000,Papua New Guinea,ODA-like,5000000,PNG,The Pacific
37613,2009,Samoa,ODA-like,30000,WSM,The Pacific
37615,2009,Samoa,ODA-like,100000,WSM,The Pacific
37616,2001,Tonga,ODA-like,4200000,TON,The Pacific
37617,2000,Papua New Guinea,ODA-like,1207948,PNG,The Pacific
37633,2001,Papua New Guinea,ODA-like,9053,PNG,The Pacific
37635,2006,Samoa,Vague (Official Finance),52000000,WSM,The Pacific
37637,2001,Papua New Guinea,ODA-like,5902,PNG,The Pacific
37638,2006,Tonga,ODA-like,1480837,TON,The Pacific
37643,2006,Tonga,ODA-like,1480837,TON,The Pacific
37644,2014,Samoa,ODA-like,4600000,WSM,The Pacific
37645,2002,Nauru,ODA-like,60000000,NRU,The Pacific
37647,2001,Fiji,ODA-like,120000,FJI,The Pacific
37650,2004,Samoa,ODA-like,100000,WSM,The Pacific
37673,2007,Tonga,ODA-like, ,TON,The Pacific
37674,2001,Papua New Guinea,ODA-like, ,PNG,The Pacific
37679,2006,Samoa,ODA-like,13000000,WSM,The Pacific
37681,2000,Vanuatu,ODA-like,5000000,VUT,The Pacific
37692,2002,Papua New Guinea,ODA-like,5134,PNG,The Pacific
37694,2001,Papua New Guinea,ODA-like,236799,PNG,The Pacific
37695,2011,Samoa,ODA-like,20490000,WSM,The Pacific
37696,2002,Papua New Guinea,ODA-like,50000,PNG,The Pacific
37697,2002,Papua New Guinea,ODA-like,1000000,PNG,The Pacific
37698,2007,Samoa,ODA-like, ,WSM,The Pacific
37706,2001,Vanuatu,ODA-like,300000,VUT,The Pacific
37707,2009,Tonga,ODA-like,24576,TON,The Pacific
37710,2002,Papua New Guinea,ODA-like,385087,PNG,The Pacific
37712,2002,Papua New Guinea,ODA-like, ,PNG,The Pacific
37713,2008,Tonga,ODA-like,72140000,TON,The Pacific
37715,2002,Papua New Guinea,ODA-like,25672,PNG,The Pacific
37717,2009,Tonga,ODA-like,100000,TON,The Pacific
37718,2007,Samoa,ODA-like,1000000,WSM,The Pacific
37719,2004,Fiji,ODA-like,30000,FJI,The Pacific
37721,2010,Tonga,ODA-like, ,TON,The Pacific
37722,2003,Vanuatu,ODA-like, ,VUT,The Pacific
37723,2004,Fiji,ODA-like,3462304,FJI,The Pacific
37724,2006,Samoa,ODA-like,11500000,WSM,The Pacific
37727,2013,Vanuatu,ODA-like,16400000,VUT,The Pacific
37731,2002,Papua New Guinea,ODA-like,77017,PNG,The Pacific
37733,2013,Tonga,ODA-like,14120000,TON,The Pacific
37736,2012,Samoa,ODA-like,11175000,WSM,The Pacific
37737,2004,Vanuatu,ODA-like, ,VUT,The Pacific
37738,2004,Fiji,ODA-like, ,FJI,The Pacific
37739,2003,Papua New Guinea,ODA-like,30869,PNG,The Pacific
37740,2013,Vanuatu,ODA-like,12692704,VUT,The Pacific
37744,2004,Vanuatu,ODA-like, ,VUT,The Pacific
37748,2013,Vanuatu,ODA-like,87000000,VUT,The Pacific
37749,2013,Tonga,ODA-like, ,TON,The Pacific
37753,2013,Tonga,ODA-like,8000000,TON,The Pacific
37755,2005,Vanuatu,ODA-like,286000,VUT,The Pacific
37756,2013,Tonga,ODA-like, ,TON,The Pacific
37759,2014,Tonga,ODA-like,27000,TON,The Pacific
37761,2014,Tonga,ODA-like,7400000,TON,The Pacific
37762,2014,Tonga,ODA-like, ,TON,The Pacific
37763,2014,Vanuatu,ODA-like,57000000,VUT,The Pacific
37768,2014,Vanuatu,ODA-like,2000000,VUT,The Pacific
37769,2004,Vanuatu,ODA-like,5370000,VUT,The Pacific
37772,2014,Tonga,ODA-like,2441631,TON,The Pacific
37776,2004,Papua New Guinea,ODA-like, ,PNG,The Pacific
37779,2014,Tonga,ODA-like, ,TON,The Pacific
37780,2004,Papua New Guinea,ODA-like,4654713,PNG,The Pacific
37784,2004,Papua New Guinea,ODA-like,62063,PNG,The Pacific
37785,2004,Papua New Guinea,ODA-like, ,PNG,The Pacific
37787,2004,Papua New Guinea,ODA-like,9620,PNG,The Pacific
37793,2006,Fiji,OOF-like,675838,FJI,The Pacific
37794,2010,Vanuatu,ODA-like, ,VUT,The Pacific
37795,2009,Singapore,OOF-like, ,SGP,Asia
37798,2004,Cook Islands,ODA-like,2651322,COK,The Pacific
37799,2009,Singapore,OOF-like, ,SGP,Asia
37807,2010,Venezuela,OOF-like, ,VEN,Latin America and the Caribbean
37812,2005,Ecuador,ODA-like, ,ECU,Latin America and the Caribbean
37813,2004,Ecuador,ODA-like, ,ECU,Latin America and the Caribbean
37814,2004,Ecuador,ODA-like, ,ECU,Latin America and the Caribbean
37829,2010,Venezuela,OOF-like, ,VEN,Latin America and the Caribbean
37835,2014,Tanzania,ODA-like, ,TZA,Africa
37864,2008,Indonesia,Vague (Official Finance),330800000,IDN,Asia
37865,2014,Afghanistan,ODA-like, ,AFG,Asia
37873,2001,Afghanistan,ODA-like,1000000,AFG,Asia
37874,2001,Afghanistan,ODA-like,3624472,AFG,Asia
37875,2010,Indonesia,ODA-like,1477046,IDN,Asia
37877,2007,Cook Islands,ODA-like,8650000,COK,The Pacific
37880,2006,Cook Islands,ODA-like,2593940,COK,The Pacific
37882,2004,Cook Islands,ODA-like,3181587,COK,The Pacific
37883,2009,Afghanistan,ODA-like,1787500,AFG,Asia
37889,2011,Afghanistan,ODA-like, ,AFG,Asia
37895,2014,Afghanistan,ODA-like, ,AFG,Asia
37896,2014,Afghanistan,ODA-like, ,AFG,Asia
37897,2005,Indonesia,ODA-like, ,IDN,Asia
37898,2011,Afghanistan,ODA-like, ,AFG,Asia
37903,2009,New Zealand,OOF-like, ,NZL,The Pacific
37904,2009,Indonesia,ODA-like, ,IDN,Asia
37911,2014,Uganda,ODA-like, ,UGA,Africa
37912,2014,Uganda,ODA-like, ,UGA,Africa
37914,2011,Venezuela,OOF-like, ,VEN,Latin America and the Caribbean
37915,2011,Venezuela,OOF-like,4000000000,VEN,Latin America and the Caribbean
37922,2014,Uganda,ODA-like, ,UGA,Africa
37924,2011,Venezuela,Vague (Official Finance), ,VEN,Latin America and the Caribbean
37927,2014,Uganda,ODA-like, ,UGA,Africa
37929,2014,Uganda,ODA-like,800000,UGA,Africa
37936,2014,Uganda,ODA-like, ,UGA,Africa
37938,2010,Uganda,ODA-like, ,UGA,Africa
37939,2011,Venezuela,OOF-like, ,VEN,Latin America and the Caribbean
37940,2011,Venezuela,OOF-like,,VEN,Latin America and the Caribbean
37943,2014,Uganda,ODA-like, ,UGA,Africa
37947,2014,Uganda,ODA-like, ,UGA,Africa
37951,2014,Uganda,ODA-like, ,UGA,Africa
37975,2009,Indonesia,ODA-like,500000,IDN,Asia
37986,2010,New Zealand,OOF-like,250000,NZL,The Pacific
37988,2005,Indonesia,ODA-like,155,IDN,Asia
37992,2010,New Zealand,OOF-like,180137,NZL,The Pacific
37993,2014,Laos,OOF-like, ,LAO,Asia
37994,2009,Indonesia,ODA-like, ,IDN,Asia
37995,2013,Maldives,ODA-like,3873618,MDV,Asia
37996,2006,Timor-Leste,ODA-like,7000000,TLS,Asia
37997,2014,Maldives,ODA-like, ,MDV,Asia
38001,2010,Timor-Leste,ODA-like,6000000,TLS,Asia
38002,2010,Timor-Leste,ODA-like, ,TLS,Asia
38004,2008,Timor-Leste,ODA-like, ,TLS,Asia
38005,2010,Timor-Leste,ODA-like, ,TLS,Asia
38008,2010,Timor-Leste,ODA-like, ,TLS,Asia
38009,2014,Maldives,ODA-like, ,MDV,Asia
38011,2010,Timor-Leste,ODA-like, ,TLS,Asia
38013,2014,Maldives,Vague (Official Finance),57000000,MDV,Asia
38014,2006,Timor-Leste,ODA-like, ,TLS,Asia
38015,2014,Maldives,ODA-like, ,MDV,Asia
38016,2014,Maldives,ODA-like, ,MDV,Asia
38017,2014,Maldives,ODA-like, ,MDV,Asia
38018,2013,Maldives,ODA-like, ,MDV,Asia
38019,2008,Indonesia,ODA-like,1439127,IDN,Asia
38021,2008,Indonesia,ODA-like,431738,IDN,Asia
38022,2013,Timor-Leste,ODA-like, ,TLS,Asia
38023,2014,Maldives,ODA-like, ,MDV,Asia
38024,2014,Maldives,ODA-like, ,MDV,Asia
38026,2014,Maldives,ODA-like, ,MDV,Asia
38027,2014,Maldives,ODA-like, ,MDV,Asia
38028,2007,Indonesia,ODA-like, ,IDN,Asia
38029,2014,Maldives,ODA-like, ,MDV,Asia
38034,2014,Maldives,Vague (Official Finance), ,MDV,Asia
38035,2011,New Zealand,OOF-like, ,NZL,The Pacific
38036,2011,New Zealand,OOF-like,500000,NZL,The Pacific
38040,2011,New Zealand,OOF-like, ,NZL,The Pacific
38041,2014,Maldives,ODA-like, ,MDV,Asia
38053,2013,Venezuela,OOF-like,4020000000,VEN,Latin America and the Caribbean
38070,2005,Brazil,OOF-like,100500000,BRA,Latin America and the Caribbean
38074,2007,Jamaica,ODA-like,45000000,JAM,Latin America and the Caribbean
38086,2014,Maldives,ODA-like, ,MDV,Asia
38087,2014,Maldives,ODA-like, ,MDV,Asia
38091,2007,Indonesia,ODA-like,4771587,IDN,Asia
38095,2007,Indonesia,ODA-like,920141,IDN,Asia
38098,2013,Philippines,ODA-like,1614007,PHL,Asia
38099,2012,Timor-Leste,ODA-like, ,TLS,Asia
38100,2013,Timor-Leste,ODA-like, ,TLS,Asia
38104,2006,New Zealand,OOF-like,90788,NZL,The Pacific
38108,2011,New Zealand,OOF-like,3357532,NZL,The Pacific
38109,2005,Indonesia,ODA-like, ,IDN,Asia
38112,2014,Timor-Leste,ODA-like, ,TLS,Asia
38116,2014,Timor-Leste,ODA-like, ,TLS,Asia
38118,2014,Timor-Leste,ODA-like, ,TLS,Asia
38121,2014,Timor-Leste,ODA-like, ,TLS,Asia
38122,2011,New Zealand,OOF-like,928583,NZL,The Pacific
38126,2012,Timor-Leste,ODA-like, ,TLS,Asia
38133,2014,Malaysia,ODA-like,10388,MYS,Asia
38135,2014,Malaysia,ODA-like,15277,MYS,Asia
38137,2012,Timor-Leste,ODA-like, ,TLS,Asia
38142,2009,Brazil,OOF-like,300000000,BRA,Latin America and the Caribbean
38147,2012,Venezuela,OOF-like, ,VEN,Latin America and the Caribbean
38149,2011,Uruguay,ODA-like, ,URY,Latin America and the Caribbean
38159,2012,Venezuela,OOF-like, ,VEN,Latin America and the Caribbean
38177,2010,Bolivia,OOF-like,251124000,BOL,Latin America and the Caribbean
38178,2013,Venezuela,Vague (Official Finance),52000000,VEN,Latin America and the Caribbean
38181,2006,Cook Islands,ODA-like,2345287,COK,The Pacific
38191,2010,Timor-Leste,ODA-like, ,TLS,Asia
38194,2013,New Zealand,OOF-like,1148099,NZL,The Pacific
38195,2013,New Zealand,OOF-like, ,NZL,The Pacific
38196,2013,New Zealand,OOF-like,8201,NZL,The Pacific
38202,2013,New Zealand,OOF-like, ,NZL,The Pacific
38205,2008,Timor-Leste,ODA-like,500000,TLS,Asia
38208,2008,Timor-Leste,ODA-like,71956,TLS,Asia
38211,2006,Timor-Leste,ODA-like, ,TLS,Asia
38217,2005,Timor-Leste,ODA-like, ,TLS,Asia
38222,2011,Maldives,ODA-like, ,MDV,Asia
38230,2008,Maldives,ODA-like,5940311,MDV,Asia
38235,2014,New Zealand,OOF-like, ,NZL,The Pacific
38236,2014,Maldives,ODA-like,3251,MDV,Asia
38238,2013,Brunei,OOF-like, ,BRN,Asia
38251,2010,Philippines,OOF-like,99756894,PHL,Asia
38254,2011,Sri Lanka,Vague (Official Finance),166000000,LKA,Asia
38255,2010,Philippines,OOF-like,122745316,PHL,Asia
38278,2010,Brazil,OOF-like,1230000000,BRA,Latin America and the Caribbean
38279,2007,Bangladesh,ODA-like, ,BGD,Asia
38283,2010,Uruguay,OOF-like,10000000,URY,Latin America and the Caribbean
38285,2009,Uruguay,ODA-like, ,URY,Latin America and the Caribbean
38293,2012,Venezuela,OOF-like,691000000,VEN,Latin America and the Caribbean
38297,2013,Venezuela,OOF-like,170000000,VEN,Latin America and the Caribbean
38298,2013,Venezuela,ODA-like, ,VEN,Latin America and the Caribbean
38300,2008,Guyana,Vague (Official Finance),38960000,GUY,Latin America and the Caribbean
38301,2014,Suriname,OOF-like, ,SUR,Latin America and the Caribbean
38302,2013,Suriname,ODA-like, ,SUR,Latin America and the Caribbean
38303,2010,Jamaica,Vague (Official Finance),340000000,JAM,Latin America and the Caribbean
38304,2010,Jamaica,Vague (Official Finance),58100000,JAM,Latin America and the Caribbean
38307,2013,Suriname,ODA-like, ,SUR,Latin America and the Caribbean
38312,2013,Rwanda,ODA-like,32400,RWA,Africa
38313,2014,Venezuela,OOF-like,127000000,VEN,Latin America and the Caribbean
38315,2011,Guyana,ODA-like, ,GUY,Latin America and the Caribbean
38323,2013,Sri Lanka,ODA-like, ,LKA,Asia
38324,2013,Sri Lanka,ODA-like, ,LKA,Asia
38327,2013,Bangladesh,ODA-like, ,BGD,Asia
38328,2014,Bangladesh,ODA-like, ,BGD,Asia
38332,2010,Bangladesh,ODA-like, ,BGD,Asia
38337,2006,Sri Lanka,OOF-like,180000000,LKA,Asia
38340,2007,Nepal,ODA-like,26290,NPL,Asia
38341,2007,Nepal,ODA-like,39435,NPL,Asia
38343,2012,Nepal,ODA-like,9505202,NPL,Asia
38346,2012,Nepal,ODA-like, ,NPL,Asia
38347,2011,Nepal,ODA-like,3512579,NPL,Asia
38351,2012,Nepal,ODA-like,31684007,NPL,Asia
38352,2006,Nepal,ODA-like,2508328,NPL,Asia
38360,2001,Nepal,ODA-like,20000000,NPL,Asia
38365,2009,Nepal,ODA-like, ,NPL,Asia
38366,2005,Nepal,ODA-like, ,NPL,Asia
38371,2009,Guyana,ODA-like,58553,GUY,Latin America and the Caribbean
38373,2010,Guyana,OOF-like, ,GUY,Latin America and the Caribbean
38375,2010,Guyana,OOF-like, ,GUY,Latin America and the Caribbean
38376,2010,Guyana,ODA-like,30000,GUY,Latin America and the Caribbean
38377,2009,Guyana,ODA-like,43915,GUY,Latin America and the Caribbean
38378,2014,Tanzania,ODA-like, ,TZA,Africa
38379,2014,Venezuela,OOF-like, ,VEN,Latin America and the Caribbean
38383,2009,Viet Nam,Vague (Official Finance),178500000,VNM,Asia
38389,2011,Nepal,OOF-like, ,NPL,Asia
38395,2013,Myanmar,OOF-like, ,MMR,Asia
38399,2010,Nepal,ODA-like, ,NPL,Asia
38400,2014,Maldives,ODA-like, ,MDV,Asia
38401,2010,Nepal,ODA-like,2363274,NPL,Asia
38403,2014,Maldives,ODA-like,500000,MDV,Asia
38407,2014,Nepal,ODA-like, ,NPL,Asia
38411,2014,Nepal,ODA-like,215960000,NPL,Asia
38420,2010,Brazil,OOF-like,3500000000,BRA,Latin America and the Caribbean
38422,2007,Jamaica,ODA-like,71200000,JAM,Latin America and the Caribbean
38425,2005,Singapore,OOF-like, ,SGP,Asia
38426,2013,Myanmar,ODA-like, ,MMR,Asia
38427,2013,Myanmar,ODA-like, ,MMR,Asia
38434,2008,Myanmar,ODA-like, ,MMR,Asia
38436,2008,Myanmar,ODA-like,250000,MMR,Asia
38438,2005,Myanmar,ODA-like, ,MMR,Asia
38440,2004,Myanmar,ODA-like, ,MMR,Asia
38441,2006,Pakistan,ODA-like,1825080,PAK,Asia
38446,2009,Laos,Vague (Official Finance), ,LAO,Asia
38453,2008,Laos,ODA-like,100000,LAO,Asia
38460,2008,Laos,ODA-like, ,LAO,Asia
38461,2008,Laos,ODA-like,100000,LAO,Asia
38462,2009,Laos,ODA-like,61481,LAO,Asia
38478,2006,Maldives,ODA-like,201523,MDV,Asia
38480,2008,Laos,ODA-like,200000,LAO,Asia
38532,2012,Myanmar,ODA-like,6350000,MMR,Asia
38533,2013,Myanmar,ODA-like,30000,MMR,Asia
38535,2013,Myanmar,ODA-like,7940000,MMR,Asia
38537,2012,Myanmar,ODA-like,4752601,MMR,Asia
38540,2011,Indonesia,OOF-like,154763752,IDN,Asia
38543,2013,Nepal,ODA-like,32280149,NPL,Asia
38546,2009,Indonesia,OOF-like,455000000,IDN,Asia
38551,2010,Pakistan,ODA-like,2954092,PAK,Asia
38553,2004,Indonesia,ODA-like, ,IDN,Asia
38556,2005,Indonesia,ODA-like,3661074,IDN,Asia
38562,2012,Nepal,ODA-like, ,NPL,Asia
38563,2006,Indonesia,ODA-like,1254164,IDN,Asia
38564,2008,Nepal,ODA-like, ,NPL,Asia
38565,2006,Indonesia,ODA-like,2000000,IDN,Asia
38566,2006,Nepal,ODA-like, ,NPL,Asia
38567,2004,Nepal,ODA-like, ,NPL,Asia
38568,2006,Indonesia,ODA-like, ,IDN,Asia
38570,2002,Nepal,ODA-like, ,NPL,Asia
38576,2012,Timor-Leste,ODA-like, ,TLS,Asia
38577,2008,Timor-Leste,ODA-like, ,TLS,Asia
38578,2006,Timor-Leste,ODA-like, ,TLS,Asia
38579,2003,Timor-Leste,ODA-like, ,TLS,Asia
38597,2012,Laos,OOF-like,82500000,LAO,Asia
38598,2013,Laos,ODA-like, ,LAO,Asia
38599,2010,Pakistan,ODA-like,1196407,PAK,Asia
38600,2009,Indonesia,Vague (Official Finance),481000000,IDN,Asia
38601,2009,Indonesia,OOF-like,124000000,IDN,Asia
38604,2008,Indonesia,Vague (Official Finance),330000000,IDN,Asia
38606,2008,Indonesia,OOF-like,592000000,IDN,Asia
38610,2009,Indonesia,Vague (Official Finance),293000000,IDN,Asia
38611,2009,Indonesia,OOF-like,371500000,IDN,Asia
38618,2006,Philippines,ODA-like,627082,PHL,Asia
38619,2012,Brunei,OOF-like, ,BRN,Asia
38620,2006,Laos,ODA-like, ,LAO,Asia
38626,2003,Philippines,ODA-like,5000000,PHL,Asia
38638,2012,Nepal,ODA-like,126736,NPL,Asia
38640,2003,Laos,ODA-like, ,LAO,Asia
38642,2003,Laos,ODA-like, ,LAO,Asia
38643,2004,Laos,ODA-like, ,LAO,Asia
38645,2005,Laos,ODA-like, ,LAO,Asia
38646,2003,Myanmar,OOF-like, ,MMR,Asia
38647,2009,Cambodia,ODA-like,14800000,KHM,Asia
38648,2005,Myanmar,ODA-like, ,MMR,Asia
38649,2014,Indonesia,ODA-like, ,IDN,Asia
38650,2005,Thailand,ODA-like, ,THA,Asia
38660,2006,Thailand,ODA-like,1960035,THA,Asia
38671,2005,Indonesia,ODA-like,219664,IDN,Asia
38674,2004,Laos,OOF-like,40584297,LAO,Asia
38675,2001,Laos,OOF-like,108000000,LAO,Asia
38679,2012,Bangladesh,ODA-like, ,BGD,Asia
38680,2014,Nepal,ODA-like,20000,NPL,Asia
38688,2006,Bangladesh,ODA-like, ,BGD,Asia
38689,2012,Bangladesh,ODA-like, ,BGD,Asia
38690,2006,Pakistan,ODA-like, ,PAK,Asia
38701,2008,Bangladesh,ODA-like, ,BGD,Asia
38703,2008,Bangladesh,ODA-like, ,BGD,Asia
38705,2011,Nepal,ODA-like,115700000,NPL,Asia
38708,2005,Pakistan,ODA-like,2000000,PAK,Asia
38709,2014,Maldives,ODA-like, ,MDV,Asia
38713,2014,Maldives,ODA-like, ,MDV,Asia
38722,2010,Cambodia,ODA-like,9494528,KHM,Asia
38728,2014,Indonesia,ODA-like, ,IDN,Asia
38731,2013,Cambodia,ODA-like, ,KHM,Asia
38733,2008,Cambodia,ODA-like, ,KHM,Asia
38736,2011,Laos,ODA-like, ,LAO,Asia
38738,2011,Thailand,ODA-like,4642913,THA,Asia
38740,2011,Thailand,ODA-like, ,THA,Asia
38743,2012,Cambodia,ODA-like,99283600,KHM,Asia
38749,2008,Cambodia,ODA-like,647607,KHM,Asia
38750,2007,Nepal,ODA-like,65724,NPL,Asia
38751,2010,Nepal,ODA-like, ,NPL,Asia
38752,2010,Nepal,ODA-like, ,NPL,Asia
38753,2010,Nepal,ODA-like, ,NPL,Asia
38754,2011,Nepal,ODA-like, ,NPL,Asia
38756,2011,Nepal,ODA-like, ,NPL,Asia
38757,2011,Nepal,ODA-like, ,NPL,Asia
38759,2010,Nepal,OOF-like, ,NPL,Asia
38760,2009,Nepal,OOF-like, ,NPL,Asia
38761,2011,Nepal,ODA-like, ,NPL,Asia
38762,2011,Nepal,ODA-like,13510,NPL,Asia
38763,2011,Nepal,OOF-like,38691,NPL,Asia
38764,2010,Nepal,ODA-like, ,NPL,Asia
38765,2010,Nepal,ODA-like,27339,NPL,Asia
38766,2012,Nepal,OOF-like, ,NPL,Asia
38769,2014,Indonesia,Vague (Official Finance),200000000,IDN,Asia
38771,2013,Cambodia,ODA-like,45337469,KHM,Asia
38772,2008,Cambodia,ODA-like,145000,KHM,Asia
38773,2012,Nepal,OOF-like, ,NPL,Asia
38774,2008,Cambodia,ODA-like,80810,KHM,Asia
38777,2008,Pakistan,ODA-like,14391274,PAK,Asia
38778,2014,Cambodia,ODA-like, ,KHM,Asia
38779,2013,Cambodia,ODA-like, ,KHM,Asia
38780,2013,Cambodia,ODA-like,19390000,KHM,Asia
38781,2012,Cambodia,ODA-like, ,KHM,Asia
38783,2012,Nepal,ODA-like, ,NPL,Asia
38784,2012,Nepal,ODA-like, ,NPL,Asia
38785,2008,Cambodia,OOF-like,57800000,KHM,Asia
38787,2011,Cambodia,ODA-like, ,KHM,Asia
38789,2010,Cambodia,ODA-like, ,KHM,Asia
38790,2009,Cambodia,ODA-like, ,KHM,Asia
38792,2011,Pakistan,ODA-like,11582,PAK,Asia
38794,2013,Nepal,OOF-like, ,NPL,Asia
38795,2014,Cambodia,ODA-like,36301400,KHM,Asia
38800,2006,Laos,ODA-like,45000000,LAO,Asia
38803,2010,Nepal,ODA-like,3840320,NPL,Asia
38805,2014,Singapore,OOF-like, ,SGP,Asia
38806,2005,Singapore,OOF-like, ,SGP,Asia
38808,2006,Singapore,OOF-like, ,SGP,Asia
38815,2013,Cambodia,OOF-like,53221895,KHM,Asia
38817,2014,Cambodia,OOF-like, ,KHM,Asia
38818,2013,Cambodia,OOF-like, ,KHM,Asia
38819,2012,Cambodia,OOF-like, ,KHM,Asia
38820,2011,Cambodia,OOF-like, ,KHM,Asia
38821,2010,Cambodia,OOF-like, ,KHM,Asia
38824,2010,Cambodia,ODA-like,147705,KHM,Asia
38828,2009,Afghanistan,ODA-like, ,AFG,Asia
38832,2014,Bolivia,ODA-like,492000000,BOL,Latin America and the Caribbean
38836,2011,Brazil,ODA-like,100000,BRA,Latin America and the Caribbean
38843,2008,Cambodia,ODA-like, ,KHM,Asia
38846,2008,Cambodia,ODA-like,71956,KHM,Asia
38851,2004,Cambodia,ODA-like, ,KHM,Asia
38854,2008,Cambodia,ODA-like, ,KHM,Asia
38855,2009,Timor-Leste,ODA-like, ,TLS,Asia
38861,2005,Indonesia,OOF-like,169000000,IDN,Asia
38865,2009,Sri Lanka,ODA-like,869983,LKA,Asia
38876,2007,Cambodia,ODA-like, ,KHM,Asia
38889,2004,Cambodia,ODA-like,241639,KHM,Asia
38900,2012,Cambodia,ODA-like, ,KHM,Asia
38901,2012,Laos,ODA-like, ,LAO,Asia
38903,2005,"Southeast Asia, regional",ODA-like, ,VNM; MMR; KHM; ,Asia
38905,2005,"Southeast Asia, regional",OOF-like, ,SGP; THA,Asia
38906,2009,Thailand,OOF-like, ,THA,Asia
38907,2008,Myanmar,OOF-like, ,MMR,Asia
38908,2012,Thailand,OOF-like, ,THA,Asia
38911,2010,Sri Lanka,ODA-like, ,LKA,Asia
38912,2010,Sri Lanka,OOF-like, ,LKA,Asia
38918,2011,Viet Nam,ODA-like,5000,VNM,Asia
38920,2011,Sri Lanka,ODA-like, ,LKA,Asia
38921,2011,Sri Lanka,OOF-like, ,LKA,Asia
38924,2011,Sri Lanka,ODA-like, ,LKA,Asia
38925,2011,Sri Lanka,OOF-like,1356665,LKA,Asia
38926,2006,Viet Nam,ODA-like, ,VNM,Asia
38929,2006,Viet Nam,ODA-like, ,VNM,Asia
38931,2013,Sri Lanka,ODA-like, ,LKA,Asia
38932,2013,Sri Lanka,ODA-like, ,LKA,Asia
38934,2013,Ecuador,OOF-like, ,ECU,Latin America and the Caribbean
38935,2014,Ecuador,OOF-like,1700000000,ECU,Latin America and the Caribbean
38936,2014,Ecuador,OOF-like,218000000,ECU,Latin America and the Caribbean
